Gene stable ID	Mouse gene stable ID	Mouse homology type	Gene name
ENSG00000164816	ENSMUSG00000074443	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000063206	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000074447	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000096295	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000094818	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000074446	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000058618	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000074442	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000061845	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000074439	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000074440	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000095066	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000074444	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000064213	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000061958	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000079114	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000094662	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000074437	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000079120	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000079116	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000082211	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000094362	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000074434	ortholog_many2many	DEFA5
ENSG00000164816	ENSMUSG00000094687	ortholog_many2many	DEFA5
ENSG00000167105	ENSMUSG00000075610	ortholog_one2one	TMEM92
ENSG00000079102	ENSMUSG00000006586	ortholog_one2one	RUNX1T1
ENSG00000248485	ENSMUSG00000038370	ortholog_one2one	PCP4L1
ENSG00000155393	ENSMUSG00000031657	ortholog_one2one	HEATR3
ENSG00000110243	ENSMUSG00000032079	ortholog_one2one	APOA5
ENSG00000115263	ENSMUSG00000000394	ortholog_one2one	GCG
ENSG00000015532	ENSMUSG00000020868	ortholog_one2one	XYLT2
ENSG00000163684			RPP14
ENSG00000110244	ENSMUSG00000032080	ortholog_one2one	APOA4
ENSG00000168175	ENSMUSG00000041775	ortholog_one2many	MAPK1IP1L
ENSG00000168175	ENSMUSG00000021840	ortholog_one2many	MAPK1IP1L
ENSG00000110245	ENSMUSG00000032081	ortholog_one2one	APOC3
ENSG00000265107	ENSMUSG00000057123	ortholog_one2one	GJA5
ENSG00000089737	ENSMUSG00000041645	ortholog_one2one	DDX24
ENSG00000121634	ENSMUSG00000049908	ortholog_one2one	GJA8
ENSG00000232258	ENSMUSG00000022715	ortholog_one2one	TMEM114
ENSG00000164161	ENSMUSG00000064325	ortholog_one2one	HHIP
ENSG00000196659	ENSMUSG00000075271	ortholog_many2many	TTC30B
ENSG00000196659	ENSMUSG00000075272	ortholog_many2many	TTC30B
ENSG00000196659	ENSMUSG00000075273	ortholog_many2many	TTC30B
ENSG00000197557	ENSMUSG00000075271	ortholog_many2many	TTC30A
ENSG00000197557	ENSMUSG00000075272	ortholog_many2many	TTC30A
ENSG00000197557	ENSMUSG00000075273	ortholog_many2many	TTC30A
ENSG00000188092	ENSMUSG00000028096	ortholog_one2many	GPR89B
ENSG00000118137	ENSMUSG00000032083	ortholog_one2one	APOA1
ENSG00000197635	ENSMUSG00000035000	ortholog_one2one	DPP4
ENSG00000103034	ENSMUSG00000036564	ortholog_one2one	NDRG4
ENSG00000108826	ENSMUSG00000024414	ortholog_one2one	MRPL27
ENSG00000168297	ENSMUSG00000033885	ortholog_one2one	PXK
ENSG00000166289	ENSMUSG00000074170	ortholog_one2one	PLEKHF1
ENSG00000154920	ENSMUSG00000039055	ortholog_one2one	EME1
ENSG00000164162	ENSMUSG00000036977	ortholog_one2one	ANAPC10
ENSG00000184986	ENSMUSG00000049036	ortholog_one2one	TMEM121
ENSG00000185385	ENSMUSG00000048101	ortholog_many2many	OR7A17
ENSG00000185385	ENSMUSG00000094080	ortholog_many2many	OR7A17
ENSG00000185385	ENSMUSG00000046493	ortholog_many2many	OR7A17
ENSG00000185385	ENSMUSG00000094673	ortholog_many2many	OR7A17
ENSG00000125952	ENSMUSG00000059436	ortholog_one2one	MAX
ENSG00000235910			APOA1-AS
ENSG00000104936	ENSMUSG00000030409	ortholog_one2one	DMPK
ENSG00000160584	ENSMUSG00000034135	ortholog_one2one	SIK3
ENSG00000108829	ENSMUSG00000020869	ortholog_one2one	LRRC59
ENSG00000204011			COL5A1-AS1
ENSG00000166710	ENSMUSG00000060802	ortholog_one2one	B2M
ENSG00000160339			FCN2
ENSG00000108823	ENSMUSG00000001508	ortholog_one2one	SGCA
ENSG00000085265	ENSMUSG00000026835	ortholog_one2one	FCN1
ENSG00000127511	ENSMUSG00000031622	ortholog_one2one	SIN3B
ENSG00000079785	ENSMUSG00000037149	ortholog_one2one	DDX1
ENSG00000197616	ENSMUSG00000040752	ortholog_one2one	MYH6
ENSG00000166529	ENSMUSG00000037017	ortholog_one2one	ZSCAN21
ENSG00000172421	ENSMUSG00000020690	ortholog_one2one	EFCAB3
ENSG00000106829	ENSMUSG00000024642	ortholog_one2one	TLE4
ENSG00000164163	ENSMUSG00000058355	ortholog_one2one	ABCE1
ENSG00000164896	ENSMUSG00000028959	ortholog_one2one	FASTK
ENSG00000116688	ENSMUSG00000029020	ortholog_one2one	MFN2
ENSG00000087995	ENSMUSG00000020691	ortholog_one2many	METTL2A
ENSG00000092054	ENSMUSG00000053093	ortholog_one2one	MYH7
ENSG00000111897	ENSMUSG00000019877	ortholog_one2one	SERINC1
ENSG00000135549	ENSMUSG00000019876	ortholog_one2one	PKIB
ENSG00000011028	ENSMUSG00000020695	ortholog_one2one	MRC2
ENSG00000140538	ENSMUSG00000059146	ortholog_one2one	NTRK3
ENSG00000127533	ENSMUSG00000050147	ortholog_one2one	F2RL3
ENSG00000198874	ENSMUSG00000056310	ortholog_one2many	TYW1
ENSG00000160111	ENSMUSG00000059908	ortholog_many2many	CPAMD8
ENSG00000160111	ENSMUSG00000108022	ortholog_many2many	CPAMD8
ENSG00000160111	ENSMUSG00000030131	ortholog_many2many	CPAMD8
ENSG00000184478	ENSMUSG00000096029	ortholog_one2many	OR56A3
ENSG00000184478	ENSMUSG00000095248	ortholog_one2many	OR56A3
ENSG00000184698	ENSMUSG00000042219	ortholog_one2one	OR51M1
ENSG00000157343	ENSMUSG00000024223	ortholog_one2one	ARMC12
ENSG00000187918	ENSMUSG00000073932	ortholog_one2one	OR51I2
ENSG00000168000	ENSMUSG00000071657	ortholog_one2one	BSCL2
ENSG00000119912	ENSMUSG00000056999	ortholog_one2one	IDE
ENSG00000142208	ENSMUSG00000001729	ortholog_one2one	AKT1
ENSG00000196748	ENSMUSG00000024224	ortholog_one2one	CLPSL2
ENSG00000164164	ENSMUSG00000036990	ortholog_one2one	OTUD4
ENSG00000204140			CLPSL1
ENSG00000131351	ENSMUSG00000035439	ortholog_one2one	HAUS8
ENSG00000137392	ENSMUSG00000024225	ortholog_one2one	CLPS
ENSG00000055130	ENSMUSG00000029686	ortholog_one2one	CUL1
ENSG00000197753	ENSMUSG00000062252	ortholog_one2one	LHFPL5
ENSG00000096063	ENSMUSG00000004865	ortholog_one2one	SRPK1
ENSG00000146872	ENSMUSG00000020694	ortholog_one2one	TLK2
ENSG00000181963	ENSMUSG00000073973	ortholog_one2many	OR52K2
ENSG00000196778	ENSMUSG00000073973	ortholog_one2many	OR52K1
ENSG00000182791	ENSMUSG00000067872	ortholog_one2one	CCDC87
ENSG00000082556	ENSMUSG00000025905	ortholog_one2one	OPRK1
ENSG00000173992	ENSMUSG00000034108	ortholog_one2one	CCS
ENSG00000260305			NTRK3-AS1
ENSG00000140265	ENSMUSG00000050619	ortholog_one2one	ZSCAN29
ENSG00000249375			CASC11
ENSG00000136997	ENSMUSG00000022346	ortholog_one2many	MYC
ENSG00000136997	ENSMUSG00000049086	ortholog_one2many	MYC
ENSG00000137822	ENSMUSG00000027263	ortholog_one2one	TUBGCP4
ENSG00000152778			IFIT5
ENSG00000156219	ENSMUSG00000034842	ortholog_one2one	ART3
ENSG00000150093	ENSMUSG00000025809	ortholog_one2one	ITGB1
ENSG00000239306	ENSMUSG00000006456	ortholog_one2one	RBM14
ENSG00000248643			RBM14-RBM4
ENSG00000164933	ENSMUSG00000022299	ortholog_one2one	SLC25A32
ENSG00000173933	ENSMUSG00000094936	ortholog_one2one	RBM4
ENSG00000105711	ENSMUSG00000019194	ortholog_one2one	SCN1B
ENSG00000198624	ENSMUSG00000049588	ortholog_one2one	CCDC69
ENSG00000164736	ENSMUSG00000025902	ortholog_one2one	SOX17
ENSG00000189298			ZKSCAN3
ENSG00000104237	ENSMUSG00000025900	ortholog_one2one	RP1
ENSG00000173914	ENSMUSG00000033760	ortholog_one2one	RBM4B
ENSG00000112679	ENSMUSG00000069255	ortholog_one2one	DUSP22
ENSG00000196743	ENSMUSG00000000594	ortholog_one2one	GM2A
ENSG00000182185	ENSMUSG00000059060	ortholog_one2one	RAD51B
ENSG00000186334	ENSMUSG00000049491	ortholog_one2one	SLC36A3
ENSG00000067369	ENSMUSG00000043909	ortholog_one2one	TP53BP1
ENSG00000187902	ENSMUSG00000053550	ortholog_one2one	SHISA7
ENSG00000157110	ENSMUSG00000031586	ortholog_one2one	RBPMS
ENSG00000134909	ENSMUSG00000041444	ortholog_one2one	ARHGAP32
ENSG00000168291	ENSMUSG00000021748	ortholog_one2one	PDHB
ENSG00000089356	ENSMUSG00000057092	ortholog_one2one	FXYD3
ENSG00000188800	ENSMUSG00000078577	ortholog_one2one	TMCO2
ENSG00000180628	ENSMUSG00000024805	ortholog_one2one	PCGF5
ENSG00000084073	ENSMUSG00000043207	ortholog_one2one	ZMPSTE24
ENSG00000186335	ENSMUSG00000020264	ortholog_one2one	SLC36A2
ENSG00000213221	ENSMUSG00000075467	ortholog_one2one	DNLZ
ENSG00000130560	ENSMUSG00000036352	ortholog_one2one	UBAC1
ENSG00000124406	ENSMUSG00000037685	ortholog_one2one	ATP8A1
ENSG00000235180			LINC00601
ENSG00000154493	ENSMUSG00000030994	ortholog_one2one	C10orf90
ENSG00000021461	ENSMUSG00000075552	ortholog_many2many	CYP3A43
ENSG00000021461	ENSMUSG00000056035	ortholog_many2many	CYP3A43
ENSG00000021461	ENSMUSG00000029727	ortholog_many2many	CYP3A43
ENSG00000021461	ENSMUSG00000029630	ortholog_many2many	CYP3A43
ENSG00000021461	ENSMUSG00000054417	ortholog_many2many	CYP3A43
ENSG00000021461	ENSMUSG00000070419	ortholog_many2many	CYP3A43
ENSG00000021461	ENSMUSG00000075551	ortholog_many2many	CYP3A43
ENSG00000021461	ENSMUSG00000061292	ortholog_many2many	CYP3A43
ENSG00000021461	ENSMUSG00000038656	ortholog_many2many	CYP3A43
ENSG00000148411	ENSMUSG00000026932	ortholog_one2one	NACC2
ENSG00000049089	ENSMUSG00000028626	ortholog_one2one	COL9A2
ENSG00000196923	ENSMUSG00000021493	ortholog_one2one	PDLIM7
ENSG00000137265	ENSMUSG00000021356	ortholog_one2one	IRF4
ENSG00000107187	ENSMUSG00000026934	ortholog_one2one	LHX3
ENSG00000138315	ENSMUSG00000009654	ortholog_one2one	OIT3
ENSG00000114757	ENSMUSG00000027674	ortholog_one2one	PEX5L
ENSG00000027697	ENSMUSG00000020009	ortholog_one2one	IFNGR1
ENSG00000138308	ENSMUSG00000009646	ortholog_one2one	PLA2G12B
ENSG00000165661	ENSMUSG00000036327	ortholog_one2one	QSOX2
ENSG00000122884	ENSMUSG00000019916	ortholog_one2one	P4HA1
ENSG00000198015	ENSMUSG00000062981	ortholog_one2one	MRPL42
ENSG00000115053	ENSMUSG00000026234	ortholog_one2one	NCL
ENSG00000147509	ENSMUSG00000002459	ortholog_one2one	RGS20
ENSG00000004939	ENSMUSG00000006574	ortholog_one2one	SLC4A1
ENSG00000288701	ENSMUSG00000039262	ortholog_one2one	PRRC2B
ENSG00000132000	ENSMUSG00000012889	ortholog_one2one	PODNL1
ENSG00000079841	ENSMUSG00000041670	ortholog_one2one	RIMS1
ENSG00000168807	ENSMUSG00000041308	ortholog_one2one	SNTB2
ENSG00000171714	ENSMUSG00000055489	ortholog_one2one	ANO5
ENSG00000187801			ZFP69B
ENSG00000176953	ENSMUSG00000030722	ortholog_one2one	NFATC2IP
ENSG00000166963	ENSMUSG00000027254	ortholog_one2one	MAP1A
ENSG00000075891	ENSMUSG00000004231	ortholog_one2one	PAX2
ENSG00000185480	ENSMUSG00000035365	ortholog_one2one	PARPBP
ENSG00000158887	ENSMUSG00000056569	ortholog_one2one	MPZ
ENSG00000129946			SHC2
ENSG00000113456	ENSMUSG00000022248	ortholog_one2one	RAD1
ENSG00000187735	ENSMUSG00000033813	ortholog_one2one	TCEA1
ENSG00000168781	ENSMUSG00000033526	ortholog_one2one	PPIP5K1
ENSG00000148153	ENSMUSG00000038544	ortholog_one2one	INIP
ENSG00000152969	ENSMUSG00000063646	ortholog_one2one	JAKMIP1
ENSG00000181588	ENSMUSG00000048696	ortholog_one2one	MEX3D
ENSG00000223802			CERS1
ENSG00000113460	ENSMUSG00000022247	ortholog_one2one	BRIX1
ENSG00000117640	ENSMUSG00000046671	ortholog_one2one	MTFR1L
ENSG00000111665	ENSMUSG00000023505	ortholog_one2one	CDCA3
ENSG00000196511	ENSMUSG00000029735	ortholog_one2one	TPK1
ENSG00000148158	ENSMUSG00000028385	ortholog_one2one	SNX30
ENSG00000140945	ENSMUSG00000031841	ortholog_one2one	CDH13
ENSG00000178602	ENSMUSG00000044055	ortholog_one2one	OTOS
ENSG00000213030			CGB8
ENSG00000221496			U3
ENSG00000228623	ENSMUSG00000037007	ortholog_one2one	ZNF883
ENSG00000108309	ENSMUSG00000006575	ortholog_one2one	RUNDC3A
ENSG00000205076	ENSMUSG00000053522	ortholog_one2many	LGALS7
ENSG00000276366			U3
ENSG00000107263	ENSMUSG00000039844	ortholog_one2one	RAPGEF1
ENSG00000153044	ENSMUSG00000045273	ortholog_one2one	CENPH
ENSG00000170954			ZNF415
ENSG00000134160	ENSMUSG00000030523	ortholog_one2one	TRPM1
ENSG00000111671	ENSMUSG00000038451	ortholog_one2one	SPSB2
ENSG00000197790	ENSMUSG00000073971	ortholog_one2one	OR52M1
ENSG00000148680	ENSMUSG00000024798	ortholog_one2one	HTR7
ENSG00000171987			C11orf40
ENSG00000255012	ENSMUSG00000057761	ortholog_many2many	OR5M1
ENSG00000255012	ENSMUSG00000050128	ortholog_many2many	OR5M1
ENSG00000177575	ENSMUSG00000008845	ortholog_one2one	CD163
ENSG00000120992	ENSMUSG00000025903	ortholog_one2one	LYPLA1
ENSG00000134056	ENSMUSG00000061474	ortholog_one2one	MRPS36
ENSG00000176925	ENSMUSG00000073965	ortholog_one2one	OR51F2
ENSG00000280204	ENSMUSG00000048356	ortholog_one2many	OR1S1
ENSG00000284609	ENSMUSG00000046150	ortholog_many2many	OR8B3
ENSG00000284609	ENSMUSG00000049098	ortholog_many2many	OR8B3
ENSG00000284680	ENSMUSG00000046150	ortholog_many2many	OR8B2
ENSG00000284680	ENSMUSG00000049098	ortholog_many2many	OR8B2
ENSG00000170683	ENSMUSG00000066241	ortholog_many2many	OR10A3
ENSG00000170683	ENSMUSG00000046431	ortholog_many2many	OR10A3
ENSG00000170683	ENSMUSG00000066239	ortholog_many2many	OR10A3
ENSG00000170683	ENSMUSG00000056946	ortholog_many2many	OR10A3
ENSG00000170683	ENSMUSG00000066240	ortholog_many2many	OR10A3
ENSG00000170683	ENSMUSG00000062434	ortholog_many2many	OR10A3
ENSG00000170790	ENSMUSG00000073898	ortholog_many2many	OR10A2
ENSG00000170790	ENSMUSG00000049674	ortholog_many2many	OR10A2
ENSG00000172320	ENSMUSG00000067522	ortholog_one2one	OR5A1
ENSG00000176893	ENSMUSG00000043354	ortholog_one2one	OR51G2
ENSG00000176895	ENSMUSG00000073962	ortholog_one2one	OR51A7
ENSG00000176928	ENSMUSG00000091387	ortholog_one2one	GCNT4
ENSG00000180974	ENSMUSG00000073914	ortholog_one2one	OR52E4
ENSG00000181698	ENSMUSG00000049843	ortholog_many2many	OR5T1
ENSG00000181698	ENSMUSG00000047969	ortholog_many2many	OR5T1
ENSG00000181698	ENSMUSG00000044213	ortholog_many2many	OR5T1
ENSG00000130414	ENSMUSG00000026260	ortholog_one2one	NDUFA10
ENSG00000204147	ENSMUSG00000024887	ortholog_one2many	ASAH2B
ENSG00000145700	ENSMUSG00000109561	ortholog_one2one	ANKRD31
ENSG00000146555	ENSMUSG00000039683	ortholog_one2one	SDK1
ENSG00000230989	ENSMUSG00000031839	ortholog_one2one	HSBP1
ENSG00000013306	ENSMUSG00000018677	ortholog_one2one	SLC25A39
ENSG00000187486	ENSMUSG00000096146	ortholog_one2one	KCNJ11
ENSG00000184933	ENSMUSG00000070417	ortholog_one2one	OR6A2
ENSG00000197428	ENSMUSG00000073967	ortholog_one2one	OR51D1
ENSG00000103550	ENSMUSG00000030980	ortholog_one2one	KNOP1
ENSG00000152359	ENSMUSG00000021671	ortholog_one2one	POC5
ENSG00000104848	ENSMUSG00000038201	ortholog_one2one	KCNA7
ENSG00000180785	ENSMUSG00000070423	ortholog_one2one	OR51E1
ENSG00000148584	ENSMUSG00000052595	ortholog_one2one	A1CF
ENSG00000171903	ENSMUSG00000084346	ortholog_many2many	CYP4F11
ENSG00000171903	ENSMUSG00000066072	ortholog_many2many	CYP4F11
ENSG00000171903	ENSMUSG00000063929	ortholog_many2many	CYP4F11
ENSG00000171903	ENSMUSG00000028712	ortholog_many2many	CYP4F11
ENSG00000188124	ENSMUSG00000051591	ortholog_many2many	OR2AG2
ENSG00000188124	ENSMUSG00000109354	ortholog_many2many	OR2AG2
ENSG00000188124	ENSMUSG00000073901	ortholog_many2many	OR2AG2
ENSG00000188124	ENSMUSG00000096714	ortholog_many2many	OR2AG2
ENSG00000188124	ENSMUSG00000064223	ortholog_many2many	OR2AG2
ENSG00000188124	ENSMUSG00000108948	ortholog_many2many	OR2AG2
ENSG00000188124	ENSMUSG00000073900	ortholog_many2many	OR2AG2
ENSG00000188124	ENSMUSG00000051680	ortholog_many2many	OR2AG2
ENSG00000188124	ENSMUSG00000036744	ortholog_many2many	OR2AG2
ENSG00000188124	ENSMUSG00000109058	ortholog_many2many	OR2AG2
ENSG00000188124	ENSMUSG00000094493	ortholog_many2many	OR2AG2
ENSG00000188124	ENSMUSG00000059087	ortholog_many2many	OR2AG2
ENSG00000234560	ENSMUSG00000060254	ortholog_many2many	OR10G8
ENSG00000234560	ENSMUSG00000059473	ortholog_many2many	OR10G8
ENSG00000234560	ENSMUSG00000044292	ortholog_many2many	OR10G8
ENSG00000110711	ENSMUSG00000024847	ortholog_one2one	AIP
ENSG00000103540	ENSMUSG00000033904	ortholog_one2one	CCP110
ENSG00000205497			OR51A4
ENSG00000172890	ENSMUSG00000031090	ortholog_one2one	NADSYN1
ENSG00000127423	ENSMUSG00000078521	ortholog_one2one	AUNIP
ENSG00000182749	ENSMUSG00000037348	ortholog_one2one	PAQR7
ENSG00000136521	ENSMUSG00000027673	ortholog_one2one	NDUFB5
ENSG00000117632	ENSMUSG00000028832	ortholog_one2one	STMN1
ENSG00000176884	ENSMUSG00000026959	ortholog_one2one	GRIN1
ENSG00000178201			VN1R1
ENSG00000142235	ENSMUSG00000062044	ortholog_one2one	LMTK3
ENSG00000136261	ENSMUSG00000020547	ortholog_one2one	BZW2
ENSG00000109705	ENSMUSG00000049691	ortholog_one2one	NKX3-2
ENSG00000246095			LINC01096
ENSG00000183735	ENSMUSG00000020115	ortholog_one2one	TBK1
ENSG00000105556	ENSMUSG00000042570	ortholog_one2one	MIER2
ENSG00000038219	ENSMUSG00000061755	ortholog_one2one	BOD1L1
ENSG00000126106	ENSMUSG00000048772	ortholog_one2one	TMEM53
ENSG00000122012	ENSMUSG00000051111	ortholog_one2one	SV2C
ENSG00000161682	ENSMUSG00000034685	ortholog_one2one	FAM171A2
ENSG00000167191	ENSMUSG00000008734	ortholog_one2one	GPRC5B
ENSG00000174652	ENSMUSG00000060510	ortholog_one2one	ZNF266
ENSG00000058056	ENSMUSG00000056900	ortholog_one2one	USP13
ENSG00000244411			KRTAP5-7
ENSG00000005961	ENSMUSG00000034664	ortholog_one2one	ITGA2B
ENSG00000241233	ENSMUSG00000110061	ortholog_many2many	KRTAP5-8
ENSG00000241233	ENSMUSG00000110091	ortholog_many2many	KRTAP5-8
ENSG00000241233	ENSMUSG00000073786	ortholog_many2many	KRTAP5-8
ENSG00000254997			KRTAP5-9
ENSG00000204572			KRTAP5-10
ENSG00000161328	ENSMUSG00000038637	ortholog_one2one	LRRC56
ENSG00000145703	ENSMUSG00000021676	ortholog_one2one	IQGAP2
ENSG00000174628	ENSMUSG00000073856	ortholog_one2one	IQCK
ENSG00000183571	ENSMUSG00000030553	ortholog_one2one	PGPEP1L
ENSG00000148459	ENSMUSG00000026784	ortholog_one2one	PDSS1
ENSG00000255346			NOX5
ENSG00000172687	ENSMUSG00000048280	ortholog_many2many	ZNF738
ENSG00000172687	ENSMUSG00000098905	ortholog_many2many	ZNF738
ENSG00000172687	ENSMUSG00000055341	ortholog_many2many	ZNF738
ENSG00000172687	ENSMUSG00000057842	ortholog_many2many	ZNF738
ENSG00000167822	ENSMUSG00000075198	ortholog_one2many	OR8J3
ENSG00000137547	ENSMUSG00000033845	ortholog_one2one	MRPL15
ENSG00000136754	ENSMUSG00000058835	ortholog_one2one	ABI1
ENSG00000105143	ENSMUSG00000005357	ortholog_one2one	SLC1A6
ENSG00000102981	ENSMUSG00000005699	ortholog_one2one	PARD6A
ENSG00000275066	ENSMUSG00000034940	ortholog_one2one	SYNRG
ENSG00000124074	ENSMUSG00000013155	ortholog_one2one	ENKD1
ENSG00000142945	ENSMUSG00000028678	ortholog_one2one	KIF2C
ENSG00000006071	ENSMUSG00000040136	ortholog_one2one	ABCC8
ENSG00000178802	ENSMUSG00000032306	ortholog_one2one	MPI
ENSG00000184156	ENSMUSG00000056258	ortholog_one2one	KCNQ3
ENSG00000105778	ENSMUSG00000029787	ortholog_one2one	AVL9
ENSG00000159761	ENSMUSG00000013158	ortholog_one2one	C16orf86
ENSG00000141098	ENSMUSG00000013150	ortholog_one2one	GFOD2
ENSG00000099331	ENSMUSG00000004677	ortholog_one2one	MYO9B
ENSG00000198156			NPIPB6
ENSG00000253521			HPYR1
ENSG00000104432	ENSMUSG00000040329	ortholog_one2one	IL7
ENSG00000179583	ENSMUSG00000022504	ortholog_one2one	CIITA
ENSG00000106003	ENSMUSG00000029570	ortholog_one2one	LFNG
ENSG00000196549	ENSMUSG00000027820	ortholog_one2one	MME
ENSG00000253457	ENSMUSG00000094500	ortholog_one2one	SMIM18
ENSG00000157168	ENSMUSG00000062991	ortholog_one2one	NRG1
ENSG00000160868	ENSMUSG00000075552	ortholog_many2many	CYP3A4
ENSG00000160868	ENSMUSG00000056035	ortholog_many2many	CYP3A4
ENSG00000160868	ENSMUSG00000029727	ortholog_many2many	CYP3A4
ENSG00000160868	ENSMUSG00000029630	ortholog_many2many	CYP3A4
ENSG00000160868	ENSMUSG00000054417	ortholog_many2many	CYP3A4
ENSG00000160868	ENSMUSG00000070419	ortholog_many2many	CYP3A4
ENSG00000160868	ENSMUSG00000075551	ortholog_many2many	CYP3A4
ENSG00000160868	ENSMUSG00000061292	ortholog_many2many	CYP3A4
ENSG00000160868	ENSMUSG00000038656	ortholog_many2many	CYP3A4
ENSG00000135677	ENSMUSG00000034707	ortholog_one2one	GNS
ENSG00000249464			LINC01091
ENSG00000142937	ENSMUSG00000047675	ortholog_one2one	RPS8
ENSG00000131848	ENSMUSG00000058028	ortholog_many2many	ZSCAN5A
ENSG00000142959			BEST4
ENSG00000176978	ENSMUSG00000026958	ortholog_one2one	DPP7
ENSG00000171643	ENSMUSG00000021679	ortholog_one2one	S100Z
ENSG00000178761	ENSMUSG00000032305	ortholog_one2one	FAM219B
ENSG00000145708	ENSMUSG00000021680	ortholog_one2one	CRHBP
ENSG00000173846	ENSMUSG00000028680	ortholog_one2one	PLK3
ENSG00000251372			LINC00499
ENSG00000153885	ENSMUSG00000030499	ortholog_one2one	KCTD15
ENSG00000106638	ENSMUSG00000005374	ortholog_one2one	TBL2
ENSG00000180228	ENSMUSG00000002731	ortholog_one2one	PRKRA
ENSG00000164252	ENSMUSG00000021681	ortholog_one2one	AGGF1
ENSG00000130948	ENSMUSG00000033122	ortholog_one2one	HSD17B3
ENSG00000249378			LINC01060
ENSG00000117425	ENSMUSG00000028681	ortholog_one2one	PTCH2
ENSG00000178741	ENSMUSG00000000088	ortholog_one2one	COX5A
ENSG00000132846	ENSMUSG00000041995	ortholog_one2one	ZBED3
ENSG00000278053	ENSMUSG00000020677	ortholog_one2one	DDX52
ENSG00000171291	ENSMUSG00000055150	ortholog_many2many	ZNF439
ENSG00000099204	ENSMUSG00000025085	ortholog_one2one	ABLIM1
ENSG00000250802			ZBED3-AS1
ENSG00000178718	ENSMUSG00000062309	ortholog_one2one	RPP25
ENSG00000198794	ENSMUSG00000040722	ortholog_one2one	SCAMP5
ENSG00000070785	ENSMUSG00000028683	ortholog_one2one	EIF2B3
ENSG00000105576	ENSMUSG00000031691	ortholog_one2one	TNPO2
ENSG00000156076	ENSMUSG00000020218	ortholog_one2one	WIF1
ENSG00000247708			STX18-AS1
ENSG00000152926			ZNF117
ENSG00000130958	ENSMUSG00000033114	ortholog_one2one	SLC35D2
ENSG00000091140	ENSMUSG00000020664	ortholog_one2one	DLD
ENSG00000001084	ENSMUSG00000032350	ortholog_one2one	GCLC
ENSG00000174106	ENSMUSG00000048661	ortholog_one2one	LEMD3
ENSG00000275410	ENSMUSG00000020679	ortholog_one2one	HNF1B
ENSG00000248890			HHIP-AS1
ENSG00000213139	ENSMUSG00000033501	ortholog_one2one	CRYGS
ENSG00000126107	ENSMUSG00000046861	ortholog_one2one	HECTD3
ENSG00000249307			LINC01088
ENSG00000113838	ENSMUSG00000004462	ortholog_one2one	TBCCD1
ENSG00000165244	ENSMUSG00000044934	ortholog_one2one	ZNF367
ENSG00000113231	ENSMUSG00000021684	ortholog_one2one	PDE8B
ENSG00000138621	ENSMUSG00000063849	ortholog_one2one	PPCDC
ENSG00000249673			NOP14-AS1
ENSG00000130956	ENSMUSG00000021476	ortholog_one2one	HABP4
ENSG00000116095	ENSMUSG00000002733	ortholog_one2one	PLEKHA3
ENSG00000073060	ENSMUSG00000037936	ortholog_one2one	SCARB1
ENSG00000145192	ENSMUSG00000022868	ortholog_one2one	AHSG
ENSG00000081377	ENSMUSG00000033102	ortholog_one2many	CDC14B
ENSG00000143977	ENSMUSG00000057278	ortholog_one2one	SNRPG
