,ensembl_gene_id,external_gene_name,hsapiens_homolog_ensembl_gene,hsapiens_homolog_associated_gene_name
27726,ENSMUSG00000099169,Mir7j,,
27727,ENSMUSG00000105180,Gm4863,,
27728,ENSMUSG00000106207,Gm19184,,
27729,ENSMUSG00000094347,Or6c208,,
27730,ENSMUSG00000104596,Gm19080,,
27731,ENSMUSG00000051431,Gpr87,ENSG00000138271,GPR87
27732,ENSMUSG00000111732,Or6c5b,,
27733,ENSMUSG00000095696,Or6c1b,ENSG00000205330,OR6C1
27734,ENSMUSG00000097976,Gm26918,,
27735,ENSMUSG00000106159,Gm31211,,
27736,ENSMUSG00000105777,Gm43049,,
27737,ENSMUSG00000031785,Adgrg1,ENSG00000205336,ADGRG1
27738,ENSMUSG00000015755,Tab2,ENSG00000055208,TAB2
27739,ENSMUSG00000106491,Gm42446,,
27740,ENSMUSG00000036362,P2ry13,ENSG00000181631,P2RY13
27741,ENSMUSG00000105485,Gm42447,,
27742,ENSMUSG00000104625,Gm42448,,
27743,ENSMUSG00000106048,Gm42444,,
27744,ENSMUSG00000106411,Gm42445,,
27745,ENSMUSG00000059647,Cbx3-ps7,,
27746,ENSMUSG00000105578,Gm43663,,
27747,ENSMUSG00000098233,Gm26954,,
27748,ENSMUSG00000080849,Gm15702,,
27749,ENSMUSG00000095465,Gm6214,,
27750,ENSMUSG00000104790,Gm43276,,
27751,ENSMUSG00000104257,Gm20172,,
27752,ENSMUSG00000118659,Gm32754,,
27753,ENSMUSG00000101729,Gm17796,,
27754,ENSMUSG00000105571,Gm43662,,
27755,ENSMUSG00000106540,4930590L14Rik,,
27756,ENSMUSG00000119153,Gm22260,,
27757,ENSMUSG00000104672,Gm43665,,
27758,ENSMUSG00000102296,Gm37543,,
27759,ENSMUSG00000047674,Pdha2,ENSG00000163114,PDHA2
27760,ENSMUSG00000112977,Gm34081,,
27761,ENSMUSG00000103209,Gm37331,,
27762,ENSMUSG00000113704,Gm27528,,
27763,ENSMUSG00000104027,Gm37211,,
27764,ENSMUSG00002076191,Gm55083,,
27765,ENSMUSG00000089737,Gm15688,,
27766,ENSMUSG00000102407,Gm37862,,
27767,ENSMUSG00000116796,Gm49784,,
27768,ENSMUSG00002076695,Gm55095,,
27769,ENSMUSG00000116818,Gm7513,,
27770,ENSMUSG00000103214,Gm38286,,
27771,ENSMUSG00002074892,Gm55096,ENSG00000276919,
27772,ENSMUSG00000116892,Gm49787,,
27773,ENSMUSG00000036353,P2ry12,ENSG00000169313,P2RY12
27774,ENSMUSG00000104100,Gm37880,,
27775,ENSMUSG00000084535,Mir1906-1,,
27776,ENSMUSG00000076451,Mir770,ENSG00000211574,MIR770
27777,ENSMUSG00000076316,Mir673,,
27778,ENSMUSG00000084740,Gm25294,ENSG00000201162,RNU6-454P
27779,ENSMUSG00000077025,Mir493,,
27780,ENSMUSG00000041293,Adgrf1,ENSG00000153292,ADGRF1
27781,ENSMUSG00000065526,Mir337,ENSG00000199151,MIR337
27782,ENSMUSG00000103889,Gm37011,,
27783,ENSMUSG00000105210,Mir3544,,
27784,ENSMUSG00000072900,Mir540,,
27785,ENSMUSG00000101301,Gm29214,,
27786,ENSMUSG00000076313,Mir665,ENSG00000283159,MIR665
27787,ENSMUSG00000119229,Mir3070a,,
27788,ENSMUSG00000119223,Mir3070b,,
27789,ENSMUSG00000014668,Chfr,ENSG00000072609,CHFR
27790,ENSMUSG00000104221,Gm37051,,
27791,ENSMUSG00000042700,Sipa1l1,ENSG00000197555,SIPA1L1
27792,ENSMUSG00000102250,Gm38260,,
27793,ENSMUSG00000102317,Gm37628,,
27794,ENSMUSG00000103563,8030445P17Rik,,
27795,ENSMUSG00000102465,Gm38198,,
27796,ENSMUSG00000102659,Gm37077,,
27797,ENSMUSG00000103924,Gm37895,,
27798,ENSMUSG00000096497,Or6c5c,,
27799,ENSMUSG00000104132,Gm36952,,
27800,ENSMUSG00000102747,Gm37602,,
27801,ENSMUSG00000102386,2900022M07Rik,,
27802,ENSMUSG00000103004,2900002M20Rik,,
27803,ENSMUSG00000112360,Gm48614,,
27804,ENSMUSG00000104516,Gm9884,,
27805,ENSMUSG00000112109,Gm30906,,
27806,ENSMUSG00000101618,Gm18443,,
27807,ENSMUSG00000049217,Or6c3,ENSG00000205329,OR6C3
27808,ENSMUSG00000099458,Gm19123,,
27809,ENSMUSG00000090033,Gm16243,,
27810,ENSMUSG00000088111,Gm24064,,
27811,ENSMUSG00000093661,Eif4e3,ENSG00000163412,EIF4E3
27812,ENSMUSG00000104550,Gm43589,,
27813,ENSMUSG00000111273,Or6c7,,
27814,ENSMUSG00000073722,4931408C20Rik,,
27815,ENSMUSG00000041995,Zbed3,ENSG00000132846,ZBED3
27816,ENSMUSG00000027601,Mtfr1,ENSG00000066855,MTFR1
27817,ENSMUSG00000047712,Ust,ENSG00000111962,UST
27818,ENSMUSG00000119695,n-R5s209,,
27819,ENSMUSG00000030399,Ckm,ENSG00000104879,CKM
27820,ENSMUSG00000100310,Gm19641,,
27821,ENSMUSG00000101033,Gm18776,,
27822,ENSMUSG00000101372,Gm19028,,
27823,ENSMUSG00000103241,Gm38089,,
27824,ENSMUSG00000086240,Gm7846,,
27825,ENSMUSG00000088108,Snora47,ENSG00000238961,SNORA47
27826,ENSMUSG00000077380,Gm22661,ENSG00000252458,
27827,ENSMUSG00000048411,Gm597,,
27828,ENSMUSG00000021681,Aggf1,ENSG00000164252,AGGF1
27829,ENSMUSG00000081557,Gm5697,,
27830,ENSMUSG00000077582,Gm24374,ENSG00000202497,RNU6-898P
27831,ENSMUSG00000044025,Or6c75,ENSG00000187857,OR6C75
27832,ENSMUSG00000058590,Gm6462,,
27833,ENSMUSG00000067629,Syngap1,ENSG00000197283,SYNGAP1
27834,ENSMUSG00000101235,Gm18033,,
27835,ENSMUSG00000107583,Gm44104,,
27836,ENSMUSG00002075209,Gm55767,ENSG00000201830,Y_RNA
27837,ENSMUSG00002075209,Gm55767,ENSG00000201547,Y_RNA
27838,ENSMUSG00000072875,Gpr27,ENSG00000170837,GPR27
27839,ENSMUSG00000026609,Ush2a,ENSG00000042781,USH2A
27840,ENSMUSG00000111215,Gm48654,,
27841,ENSMUSG00000047626,Or6c2,ENSG00000179695,OR6C2
27842,ENSMUSG00000068748,Ptprz1,ENSG00000106278,PTPRZ1
27843,ENSMUSG00000094496,Or6c66b,,
27844,ENSMUSG00000107615,Or6o1-ps1,,
27845,ENSMUSG00000044293,Or6c88,,
27846,ENSMUSG00000107555,Or6ab1-ps1,,
27847,ENSMUSG00002076168,Gm55828,,
27848,ENSMUSG00000052012,Or10p1,ENSG00000175398,OR10P1
27849,ENSMUSG00000030802,Bckdk,ENSG00000103507,BCKDK
27850,ENSMUSG00000107400,Or6ac1-ps1,,
27851,ENSMUSG00000095002,Or6c66,,
27852,ENSMUSG00000015305,Sash1,ENSG00000111961,SASH1
27853,ENSMUSG00000032127,Vps11,ENSG00000160695,VPS11
27854,ENSMUSG00000114122,Gm48712,,
27855,ENSMUSG00000039242,B3galnt2,ENSG00000162885,B3GALNT2
27856,ENSMUSG00000065692,Gm25410,,
27857,ENSMUSG00000111165,4930553I21Rik,,
27858,ENSMUSG00000097597,Gm26674,,
27859,ENSMUSG00000094734,Or6c209,,
27860,ENSMUSG00000111731,Gm48727,,
27861,ENSMUSG00000111674,Gm48728,,
27862,ENSMUSG00000111077,Gm48743,,
27863,ENSMUSG00000108114,Or6c210,,
27864,ENSMUSG00000115210,Gm49308,,
27865,ENSMUSG00000028060,Khdc4,ENSG00000132680,KHDC4
27866,ENSMUSG00000115812,Gm49309,,
27867,ENSMUSG00000093191,Gm22876,ENSG00000243541,RN7SL104P
27868,ENSMUSG00000115120,4930425P05Rik,,
27869,ENSMUSG00000112543,Gm48744,,
27870,ENSMUSG00000112019,Gm48748,,
27871,ENSMUSG00002076448,Gm55071,,
27872,ENSMUSG00000111627,Gm48749,,
27873,ENSMUSG00000021903,Galnt15,ENSG00000131386,GALNT15
27874,ENSMUSG00000112048,Gm48750,,
27875,ENSMUSG00000112307,Gm48751,,
27876,ENSMUSG00000058513,Or6c211,,
27877,ENSMUSG00000112827,Gm48753,,
27878,ENSMUSG00000053980,Gm9930,,
27879,ENSMUSG00000111951,Gm48755,,
27880,ENSMUSG00000093866,Or6c1,ENSG00000205330,OR6C1
27881,ENSMUSG00000112700,Gm48757,,
27882,ENSMUSG00000112162,Gm48758,,
27883,ENSMUSG00000046041,Or6c3b,,
27884,ENSMUSG00000112303,Gm48759,,
27885,ENSMUSG00000088147,Gm24717,,
27886,ENSMUSG00000095401,Or6c6c,ENSG00000188324,OR6C6
27887,ENSMUSG00000060487,Samd5,ENSG00000203727,SAMD5
27888,ENSMUSG00000116781,Gm49712,,
27889,ENSMUSG00000089011,Gm24879,,
27890,ENSMUSG00000116626,Gm49705,,
27891,ENSMUSG00000116778,Gm49713,,
27892,ENSMUSG00000022780,Meltf,ENSG00000163975,MELTF
27893,ENSMUSG00000112680,Gm48760,,
27894,ENSMUSG00000111901,Gm6150,,
27895,ENSMUSG00000115628,Gm49084,,
27896,ENSMUSG00000021905,Dph3,ENSG00000154813,DPH3
27897,ENSMUSG00000112200,Gm19161,,
27898,ENSMUSG00000096858,Or6c212,,
27899,ENSMUSG00000054083,Capn12,ENSG00000182472,CAPN12
27900,ENSMUSG00002075880,Gm55830,,
27901,ENSMUSG00000071065,Or6c213,,
27902,ENSMUSG00002075510,Gm55507,,
27903,ENSMUSG00000030069,Prok2,ENSG00000163421,PROK2
27904,ENSMUSG00000060467,Gm10080,,
27905,ENSMUSG00000050478,Or6c214,,
27906,ENSMUSG00000025237,Parp6,ENSG00000137817,PARP6
27907,ENSMUSG00000083890,Gm15703,,
27908,ENSMUSG00000116534,Gm49731,,
27909,ENSMUSG00000049894,Or6c65,ENSG00000205328,OR6C65
27910,ENSMUSG00000045625,Pigz,,
27911,ENSMUSG00000022021,Diaph3,ENSG00000139734,DIAPH3
27912,ENSMUSG00000050251,Or6c76,ENSG00000185821,OR6C76
27913,ENSMUSG00002076857,Gm55769,,
27914,ENSMUSG00002074912,Gm55770,,
27915,ENSMUSG00000069421,Or6c69b,,
27916,ENSMUSG00000047528,Flacc1,ENSG00000155749,FLACC1
27917,ENSMUSG00000107002,Ncbp2as2,ENSG00000270170,NCBP2AS2
27918,ENSMUSG00000063173,Or6c215,,
27919,ENSMUSG00000022774,Ncbp2,ENSG00000114503,NCBP2
27920,ENSMUSG00002075305,Gm55676,,
27921,ENSMUSG00000086694,Gm16237,,
27922,ENSMUSG00000049052,Or6c216,,
27923,ENSMUSG00000008206,Cers4,ENSG00000090661,CERS4
27924,ENSMUSG00000097548,Gm26748,,
27925,ENSMUSG00000052818,Or6c76b,ENSG00000185821,OR6C76
27926,ENSMUSG00000108082,Btf3-ps6,,
27927,ENSMUSG00000059134,Or6c70,ENSG00000184954,OR6C70
27928,ENSMUSG00000030149,Klrk1,ENSG00000213809,KLRK1
27929,ENSMUSG00000005686,Ampd3,ENSG00000133805,AMPD3
27930,ENSMUSG00000022772,Senp5,ENSG00000119231,SENP5
27931,ENSMUSG00000061961,Or6c217,ENSG00000184954,OR6C70
27932,ENSMUSG00000063715,Or6c69,,
27933,ENSMUSG00000107399,Or6c218-ps1,,
27934,ENSMUSG00000118644,Gm55648,,
27935,ENSMUSG00000048745,Or6c33,,
27936,ENSMUSG00000085059,Gm11750,,
27937,ENSMUSG00000018500,Adora2b,ENSG00000170425,ADORA2B
27938,ENSMUSG00000044897,Or6c74,ENSG00000197706,OR6C74
27939,ENSMUSG00002075579,Gm55649,,
27940,ENSMUSG00000040405,Havcr1,ENSG00000113249,HAVCR1
27941,ENSMUSG00000058251,Or6c69c,,
27942,ENSMUSG00000108253,Or10i1-ps1,,
27943,ENSMUSG00000096747,Or9r3,,
27944,ENSMUSG00000098216,Gm5181,,
27945,ENSMUSG00000095804,Or9r7,,
27946,ENSMUSG00000108134,Gm9560,,
27947,ENSMUSG00000105448,Gm25820,ENSG00000281516,
27948,ENSMUSG00000105448,Gm25820,ENSG00000280466,SCARNA4
27949,ENSMUSG00000105448,Gm25820,ENSG00000281394,SCARNA4
27950,ENSMUSG00002076937,Gm25820,ENSG00000281159,
27951,ENSMUSG00000058084,Or9k2,ENSG00000170605,OR9K2
27952,ENSMUSG00002075203,Gm55498,ENSG00000207502,
27953,ENSMUSG00002075203,Gm55498,ENSG00000200385,
27954,ENSMUSG00000036334,Igsf10,ENSG00000152580,IGSF10
27955,ENSMUSG00000112688,Gm48514,,
27956,ENSMUSG00000059862,Or9k2b,ENSG00000170605,OR9K2
27957,ENSMUSG00000019790,Stxbp5,ENSG00000164506,STXBP5
27958,ENSMUSG00000099257,Mir6342,,
27959,ENSMUSG00000099492,Gm5525,,
27960,ENSMUSG00000118548,Gm53035,,
27961,ENSMUSG00000107713,Gm6681,,
27962,ENSMUSG00000101046,Gm28803,,
27963,ENSMUSG00000101726,Gm7858,,
27964,ENSMUSG00000084319,Tpt1-ps3,,
27965,ENSMUSG00000083789,Gm6092,,
27966,ENSMUSG00000107204,Gm43067,,
27967,ENSMUSG00000080298,Gm14807,,
27968,ENSMUSG00000082371,Gm3712,,
27969,ENSMUSG00002075317,Gm55771,,
27970,ENSMUSG00002075289,Gm55772,,
27971,ENSMUSG00002076799,Gm55378,,
27972,ENSMUSG00000077235,Gm25095,,
27973,ENSMUSG00000080283,Gm14806,,
27974,ENSMUSG00000107528,Gm44442,,
27975,ENSMUSG00000084550,Gm25269,ENSG00000212147,RNU6-1106P
27976,ENSMUSG00000042349,Ikbke,ENSG00000263528,IKBKE
27977,ENSMUSG00000108151,Gm33201,,
27978,ENSMUSG00000050332,Amer1,ENSG00000184675,AMER1
27979,ENSMUSG00000107558,2010109P13Rik,,
27980,ENSMUSG00000083853,Gm15696,,
27981,ENSMUSG00000029778,Adcyap1r1,ENSG00000078549,ADCYAP1R1
27982,ENSMUSG00002075981,Gm55238,,
27983,ENSMUSG00000116739,Gm49733,,
27984,ENSMUSG00000081404,Gm15694,,
27985,ENSMUSG00000080928,Hmgb1-ps6,,
27986,ENSMUSG00000022781,Pak2,ENSG00000180370,PAK2
27987,ENSMUSG00000092494,Gm20420,,
27988,ENSMUSG00000031173,Otc,ENSG00000036473,OTC
27989,ENSMUSG00000103668,Gm38186,,
27990,ENSMUSG00000102247,Gm37715,,
27991,ENSMUSG00000102550,Gm8276,,
27992,ENSMUSG00000042622,Maff,ENSG00000185022,MAFF
27993,ENSMUSG00000103211,Gm38288,,
27994,ENSMUSG00000104038,Gm37771,,
27995,ENSMUSG00000103598,Gm4856,,
27996,ENSMUSG00000030801,Kat8,ENSG00000103510,KAT8
27997,ENSMUSG00000095128,Gm5709,,
27998,ENSMUSG00000115306,Gm49159,,
27999,ENSMUSG00002076478,Gm55078,,
28000,ENSMUSG00000115438,Gm49193,,
28001,ENSMUSG00000102284,Gm37002,,
28002,ENSMUSG00000088536,Gm23278,,
28003,ENSMUSG00000102480,Gm37926,,
28004,ENSMUSG00000085925,Rtl1,,
28005,ENSMUSG00000090527,Aadacl2fm2,,
28006,ENSMUSG00000057132,Rpgrip1,ENSG00000092200,RPGRIP1
28007,ENSMUSG00000070080,Mir431,ENSG00000208001,MIR431
28008,ENSMUSG00000070072,Mir433,ENSG00000207569,MIR433
28009,ENSMUSG00000070076,Mir127,ENSG00000207608,MIR127
28010,ENSMUSG00000094374,Gm5435,,
28011,ENSMUSG00000009035,Tmem184b,ENSG00000198792,TMEM184B
28012,ENSMUSG00000104471,Gm38208,,
28013,ENSMUSG00000102390,Gm37579,,
28014,ENSMUSG00000070133,Mir434,,
28015,ENSMUSG00000091668,Gm8358,,
28016,ENSMUSG00000103986,Gm5539,,
28017,ENSMUSG00000033219,Gm9758,,
28018,ENSMUSG00000087855,Mir432,,
28019,ENSMUSG00000102757,Gm2756,,
28020,ENSMUSG00002075634,Gm55100,,
28021,ENSMUSG00000095522,Aadacl2fm3,,
28022,ENSMUSG00000070129,Mir3071,,
28023,ENSMUSG00000104858,Mir136,,
28024,ENSMUSG00000028708,Mknk1,ENSG00000079277,MKNK1
28025,ENSMUSG00000090699,Gm9071,,
28026,ENSMUSG00000112147,Gm18244,,
28027,ENSMUSG00000109682,Gm45307,,
28028,ENSMUSG00000112541,Gm9072,,
28029,ENSMUSG00000112240,Gm48310,,
28030,ENSMUSG00000102201,Gm36956,,
28031,ENSMUSG00000028057,Rit1,ENSG00000143622,RIT1
28032,ENSMUSG00000092168,Gm9075,,
28033,ENSMUSG00000108829,Vmn2r-ps89,,
28034,ENSMUSG00000086996,4933416E14Rik,,
28035,ENSMUSG00000110250,Gm9077,,
28036,ENSMUSG00000109996,Gm31898,,
28037,ENSMUSG00000031204,Asb12,ENSG00000198881,ASB12
28038,ENSMUSG00000110383,Gm45580,,
28039,ENSMUSG00000109961,Gm31983,,
28040,ENSMUSG00000058748,Zfp958,,
28041,ENSMUSG00000084887,Gm11749,,
28042,ENSMUSG00000091255,Speer4e,,
28043,ENSMUSG00000014243,Zswim7,ENSG00000214941,ZSWIM7
28044,ENSMUSG00000110222,Gm39149,,
28045,ENSMUSG00000109489,Gm7451,,
28046,ENSMUSG00000110351,Gm32050,,
28047,ENSMUSG00000077460,Gm26419,,
28048,ENSMUSG00000110338,Gm45584,,
28049,ENSMUSG00000109448,Gm45224,,
28050,ENSMUSG00000023791,Pigx,ENSG00000163964,PIGX
28051,ENSMUSG00000112279,Gm18774,,
28052,ENSMUSG00000055546,Timd4,ENSG00000145850,TIMD4
28053,ENSMUSG00000109680,Gm32098,,
28054,ENSMUSG00000109858,Pfn5,,
28055,ENSMUSG00000112719,Gm45925,,
28056,ENSMUSG00000048484,Gm7461,,
28057,ENSMUSG00000105541,Gm43136,,
28058,ENSMUSG00000109689,Gm45646,,
28059,ENSMUSG00000058254,Tspan7,ENSG00000156298,TSPAN7
28060,ENSMUSG00002075279,Gm55107,,
28061,ENSMUSG00000072188,Gm10354,,
28062,ENSMUSG00000109055,Gm2676,,
28063,ENSMUSG00000070101,Mir341,,
28064,ENSMUSG00000096192,Gm18856,,
28065,ENSMUSG00000080406,Mir1188,,
28066,ENSMUSG00000110297,Gm45647,,
28067,ENSMUSG00002075621,Gm55108,,
28068,ENSMUSG00000108962,Gm44959,,
28069,ENSMUSG00000065433,Mir370,ENSG00000199005,MIR370
28070,ENSMUSG00000100335,2310008N11Rik,,
28071,ENSMUSG00000064452,Gm24564,ENSG00000201700,SNORD113-3
28072,ENSMUSG00002075266,Gm55109,ENSG00000201672,SNORD113-4
28073,ENSMUSG00000021680,Crhbp,ENSG00000145708,CRHBP
28074,ENSMUSG00002076155,AF357425,ENSG00000200215,SNORD113-6
28075,ENSMUSG00002076195,Gm55110,ENSG00000201950,SNORD113-9
28076,ENSMUSG00000091897,Gm17019,,
28077,ENSMUSG00002076690,Gm55111,ENSG00000200150,
28078,ENSMUSG00000084691,Gm24895,ENSG00000200150,
28079,ENSMUSG00000084549,DQ267100,ENSG00000200150,
28080,ENSMUSG00000064496,DQ267101,ENSG00000200150,
28081,ENSMUSG00000030800,Prss8,ENSG00000052344,PRSS8
28082,ENSMUSG00000065013,Gm23508,ENSG00000200150,
28083,ENSMUSG00000064621,Gm26922,ENSG00000200150,
28084,ENSMUSG00000110345,Gm45572,,
28085,ENSMUSG00000064417,DQ267102,ENSG00000200150,
28086,ENSMUSG00000060470,Adgrg3,ENSG00000182885,ADGRG3
28087,ENSMUSG00000064679,Gm25357,ENSG00000200150,
28088,ENSMUSG00002074888,Gm55112,ENSG00000200150,
28089,ENSMUSG00000102657,Gm37899,,
28090,ENSMUSG00000106004,Gm43391,,
28091,ENSMUSG00000065757,Gm23347,,
28092,ENSMUSG00000020671,Rab10,ENSG00000084733,RAB10
28093,ENSMUSG00000099762,Gm21149,,
28094,ENSMUSG00000094230,Gm21847,,
28095,ENSMUSG00000106445,Gm21190,,
28096,ENSMUSG00000046697,Enpp7,ENSG00000182156,ENPP7
28097,ENSMUSG00000105300,Gm30613,,
28098,ENSMUSG00000021679,S100z,ENSG00000171643,S100Z
28099,ENSMUSG00000096878,Gm21083,,
28100,ENSMUSG00000021678,F2rl1,ENSG00000164251,F2RL1
28101,ENSMUSG00000070933,Speer4d,,
28102,ENSMUSG00000097429,Gm26520,,
28103,ENSMUSG00000030397,Mark4,ENSG00000007047,MARK4
28104,ENSMUSG00000102027,Gm28914,,
28105,ENSMUSG00000102055,Gm28913,,
28106,ENSMUSG00000098202,B830012L14Rik,,
28107,ENSMUSG00002076115,Gm55381,,
28108,ENSMUSG00000026031,Cflar,ENSG00000003402,CFLAR
28109,ENSMUSG00000068200,Gm5931,,
28110,ENSMUSG00000083262,Gm14470,,
28111,ENSMUSG00000081308,Gm14480,,
28112,ENSMUSG00000113359,Gm48730,,
28113,ENSMUSG00000008035,Mid1ip1,ENSG00000165175,MID1IP1
28114,ENSMUSG00000036951,Aadacl2fm1,,
28115,ENSMUSG00000113969,Gm48731,,
28116,ENSMUSG00000048376,F2r,ENSG00000181104,F2R
28117,ENSMUSG00000089415,Gm22011,,
28118,ENSMUSG00000065749,AF357428,,
28119,ENSMUSG00000069720,4930572O03Rik,,
28120,ENSMUSG00000064487,Gm23736,,
28121,ENSMUSG00000088901,Mir1943,,
28122,ENSMUSG00000082818,Gm12175,,
28123,ENSMUSG00000020668,Kif3c,ENSG00000084731,KIF3C
28124,ENSMUSG00000022433,Csnk1e,ENSG00000213923,CSNK1E
28125,ENSMUSG00000025577,Cbx2,ENSG00000173894,CBX2
28126,ENSMUSG00000039233,Tbce,ENSG00000284770,TBCE
28127,ENSMUSG00000091881,Gm17146,,
28128,ENSMUSG00000106996,Gm31049,,
28129,ENSMUSG00000104333,Gm10253,,
28130,ENSMUSG00000089871,Speer4cos,,
28131,ENSMUSG00000091376,Aadacl2,ENSG00000197953,AADACL2
28132,ENSMUSG00000106960,Gm42673,,
28133,ENSMUSG00000044058,Mthfr-ps1,,
28134,ENSMUSG00000107309,Gm43232,,
28135,ENSMUSG00000085795,Zfp703,ENSG00000183779,ZNF703
28136,ENSMUSG00000073208,Speer4c,,
28137,ENSMUSG00000103177,Gm18427,,
28138,ENSMUSG00000035112,Wnk4,ENSG00000126562,WNK4
28139,ENSMUSG00000027761,Aadac,ENSG00000114771,AADAC
28140,ENSMUSG00000077178,Gm25756,,
28141,ENSMUSG00000085587,Gm14493,,
28142,ENSMUSG00000106083,Gm42452,,
28143,ENSMUSG00000081680,Gm14473,,
28144,ENSMUSG00000083419,Gm14485,,
28145,ENSMUSG00000080948,Gm14481,,
28146,ENSMUSG00000100626,H2al1a,ENSG00000249467,H2AL1Q
28147,ENSMUSG00000100626,H2al1a,ENSG00000229674,H2AL3
28148,ENSMUSG00000107308,Gm43234,,
28149,ENSMUSG00000105515,Gm42454,,
28150,ENSMUSG00000107183,Gm18452,,
28151,ENSMUSG00000101819,H2al1b,ENSG00000249467,H2AL1Q
28152,ENSMUSG00000101819,H2al1b,ENSG00000229674,H2AL3
28153,ENSMUSG00002075735,Gm55516,,
28154,ENSMUSG00000084435,Gm23429,ENSG00000201164,RNU4-36P
28155,ENSMUSG00000105185,4930519H02Rik,,
28156,ENSMUSG00000096097,H2al1c,ENSG00000249467,H2AL1Q
28157,ENSMUSG00000096097,H2al1c,ENSG00000229674,H2AL3
28158,ENSMUSG00000094904,H2al1d,ENSG00000249467,H2AL1Q
28159,ENSMUSG00000094904,H2al1d,ENSG00000229674,H2AL3
28160,ENSMUSG00000095413,H2al1e,ENSG00000249467,H2AL1Q
28161,ENSMUSG00000095413,H2al1e,ENSG00000229674,H2AL3
28162,ENSMUSG00000110426,Gm45757,,
28163,ENSMUSG00000109954,Gm45371,,
28164,ENSMUSG00000105916,Gm42453,,
28165,ENSMUSG00000095655,H2al1f,ENSG00000249467,H2AL1Q
28166,ENSMUSG00000095655,H2al1f,ENSG00000229674,H2AL3
28167,ENSMUSG00000109621,Gm45370,,
28168,ENSMUSG00000068923,Syt11,ENSG00000132718,SYT11
28169,ENSMUSG00000035790,Cep19,ENSG00000174007,CEP19
28170,ENSMUSG00000119601,Gm24304,ENSG00000200827,RNU6-324P
28171,ENSMUSG00000095662,H2al1g,ENSG00000249467,H2AL1Q
28172,ENSMUSG00000095662,H2al1g,ENSG00000229674,H2AL3
28173,ENSMUSG00000109603,Gm32389,,
28174,ENSMUSG00000105310,Gm42451,,
28175,ENSMUSG00000099443,H2al1h,ENSG00000249467,H2AL1Q
28176,ENSMUSG00000099443,H2al1h,ENSG00000229674,H2AL3
28177,ENSMUSG00000110081,Gm19164,,
28178,ENSMUSG00000065235,Gm22974,ENSG00000202099,RNU6-234P
28179,ENSMUSG00000096936,Gm3510,,
28180,ENSMUSG00000095445,H2al1i,ENSG00000249467,H2AL1Q
28181,ENSMUSG00000095445,H2al1i,ENSG00000229674,H2AL3
28182,ENSMUSG00000083829,Gm2199,,
28183,ENSMUSG00000022322,Shcbp1,ENSG00000171241,SHCBP1
28184,ENSMUSG00000069038,H2al1j,ENSG00000249467,H2AL1Q
28185,ENSMUSG00000069038,H2al1j,ENSG00000229674,H2AL3
28186,ENSMUSG00000083492,Gm14515,,
28187,ENSMUSG00000080811,Gm14513,,
28188,ENSMUSG00000065825,Gm26314,ENSG00000200216,RNU6-745P
28189,ENSMUSG00000035045,Zc3h12b,ENSG00000102053,ZC3H12B
28190,ENSMUSG00000086146,Gm15729,,
28191,ENSMUSG00000052384,Nrros,ENSG00000174004,NRROS
28192,ENSMUSG00000036553,Sh3tc1,ENSG00000125089,SH3TC1
28193,ENSMUSG00000112308,Gm48512,,
28194,ENSMUSG00000112655,Gm48511,,
28195,ENSMUSG00000037486,Asxl2,ENSG00000143970,ASXL2
28196,ENSMUSG00000078684,5830417I10Rik,,
28197,ENSMUSG00000027762,Sucnr1,ENSG00000198829,SUCNR1
28198,ENSMUSG00000065388,Gm23099,,
28199,ENSMUSG00000011263,Exoc3l2,ENSG00000283632,EXOC3L2
28200,ENSMUSG00000082146,Rpl23a-ps13,,
28201,ENSMUSG00000083439,Gm14491,,
28202,ENSMUSG00000081947,Gm14512,,
28203,ENSMUSG00000094276,Gm15068,,
28204,ENSMUSG00000057421,Las1l,ENSG00000001497,LAS1L
28205,ENSMUSG00000084647,Gm24382,,
28206,ENSMUSG00000107270,Tgif1-ps,,
28207,ENSMUSG00000100236,Gm3841,,
28208,ENSMUSG00000059921,Unc5c,ENSG00000182168,UNC5C
28209,ENSMUSG00000026029,Casp8,ENSG00000064012,CASP8
28210,ENSMUSG00000109301,Gm45167,,
28211,ENSMUSG00000057667,Bloc1s3,ENSG00000189114,BLOC1S3
28212,ENSMUSG00000045559,Or9k7,,
28213,ENSMUSG00000064609,Gm25635,,
28214,ENSMUSG00000112146,Gm46210,,
28215,ENSMUSG00000048015,Neurod4,ENSG00000123307,NEUROD4
28216,ENSMUSG00000030788,Rnf141,ENSG00000110315,RNF141
28217,ENSMUSG00000101621,Gm28905,,
28218,ENSMUSG00000075269,Bex6,ENSG00000102409,BEX4
28219,ENSMUSG00000112059,Gm48282,,
28220,ENSMUSG00000112074,Gm48278,,
28221,ENSMUSG00000109462,Gm6334,,
28222,ENSMUSG00000112713,Gm48281,,
28223,ENSMUSG00000085083,Gm11615,,
28224,ENSMUSG00000065876,Gm25682,,
28225,ENSMUSG00000112060,Gm48279,,
28226,ENSMUSG00000109034,Gm44960,,
28227,ENSMUSG00000020354,Sgcd,ENSG00000170624,SGCD
28228,ENSMUSG00000112589,Gm48280,,
28229,ENSMUSG00000095600,Gm9457,,
28230,ENSMUSG00000109160,4930598N05Rik,,
28231,ENSMUSG00000035764,Fbxo45,ENSG00000174013,FBXO45
28232,ENSMUSG00000109063,Gm44961,,
