Gene stable ID	Human gene stable ID	Human homology type
ENSMUSG00000064057	ENSG00000161055	ortholog_one2one
ENSMUSG00000064065	ENSG00000074706	ortholog_one2one
ENSMUSG00000064080	ENSG00000163520	ortholog_one2one
ENSMUSG00000064109	ENSG00000126264	ortholog_one2one
ENSMUSG00000064115	ENSG00000175161	ortholog_one2one
ENSMUSG00000064147	ENSG00000255587	ortholog_one2one
ENSMUSG00000064177	ENSG00000157017	ortholog_one2one
ENSMUSG00000064179	ENSG00000105048	ortholog_one2one
ENSMUSG00000064246	ENSG00000133048	ortholog_one2one
ENSMUSG00000064262	ENSG00000171115	ortholog_one2one
ENSMUSG00000064267	ENSG00000122986	ortholog_one2one
ENSMUSG00000064293	ENSG00000144619	ortholog_one2one
ENSMUSG00000064310	ENSG00000170044	ortholog_one2one
ENSMUSG00000064325	ENSG00000164161	ortholog_one2one
ENSMUSG00000064351	ENSG00000198804	ortholog_one2one
ENSMUSG00000064358	ENSG00000198938	ortholog_one2one
ENSMUSG00000064368	ENSG00000198695	ortholog_one2one
ENSMUSG00000064370	ENSG00000198727	ortholog_one2one
ENSMUSG00000066026	ENSG00000162496	ortholog_one2one
ENSMUSG00000066108	ENSG00000117983	ortholog_one2one
ENSMUSG00000066113	ENSG00000178031	ortholog_one2one
ENSMUSG00000066278	ENSG00000139722	ortholog_one2one
ENSMUSG00000066392	ENSG00000021645	ortholog_one2one
ENSMUSG00000066406	ENSG00000170776	ortholog_one2one
ENSMUSG00000066621	ENSG00000205356	ortholog_one2one
ENSMUSG00000066755	ENSG00000120337	ortholog_one2one
ENSMUSG00000066800	ENSG00000135828	ortholog_one2one
ENSMUSG00000066842	ENSG00000143341	ortholog_one2one
ENSMUSG00000066975	ENSG00000196431	ortholog_one2one
ENSMUSG00000067001	ENSG00000166396	ortholog_one2one
ENSMUSG00000067158	ENSG00000081052	ortholog_one2one
ENSMUSG00000067261	ENSG00000187140	ortholog_one2one
ENSMUSG00000067336	ENSG00000204217	ortholog_one2one
ENSMUSG00000067586	ENSG00000213694	ortholog_one2one
ENSMUSG00000067724	ENSG00000164900	ortholog_one2one
ENSMUSG00000067780	ENSG00000137558	ortholog_one2one
ENSMUSG00000067818	ENSG00000101335	ortholog_one2one
ENSMUSG00000068079	ENSG00000125878	ortholog_one2one
ENSMUSG00000068105	ENSG00000159958	ortholog_one2one
ENSMUSG00000068129	ENSG00000077984	ortholog_one2one
ENSMUSG00000068196	ENSG00000144810	ortholog_one2one
ENSMUSG00000068205	ENSG00000172264	ortholog_one2one
ENSMUSG00000068220	ENSG00000100097	ortholog_one2one
ENSMUSG00000068227	ENSG00000100385	ortholog_one2one
ENSMUSG00000068270	ENSG00000158352	ortholog_one2one
ENSMUSG00000068327	ENSG00000115297	ortholog_one2one
ENSMUSG00000068335	ENSG00000115325	ortholog_one2one
ENSMUSG00000068452	ENSG00000140279	ortholog_one2one
ENSMUSG00000068457	ENSG00000183878	ortholog_one2one
ENSMUSG00000068522	ENSG00000205002	ortholog_one2one
ENSMUSG00000068566	ENSG00000179820	ortholog_one2one
ENSMUSG00000068614	ENSG00000159251	ortholog_one2one
ENSMUSG00000068699	ENSG00000128591	ortholog_one2one
ENSMUSG00000068735	ENSG00000175274	ortholog_one2one
ENSMUSG00000068748	ENSG00000106278	ortholog_one2one
ENSMUSG00000068794	ENSG00000215018	ortholog_one2one
ENSMUSG00000069094	ENSG00000205268	ortholog_one2one
ENSMUSG00000069171	ENSG00000175745	ortholog_one2one
ENSMUSG00000069372	ENSG00000205279	ortholog_one2one
ENSMUSG00000069662	ENSG00000277443	ortholog_one2one
ENSMUSG00000069763	ENSG00000166292	ortholog_one2one
ENSMUSG00000069833	ENSG00000124942	ortholog_one2one
ENSMUSG00000070000	ENSG00000130475	ortholog_one2one
ENSMUSG00000070327	ENSG00000173821	ortholog_one2one
ENSMUSG00000070348	ENSG00000110092	ortholog_one2one
ENSMUSG00000070369	ENSG00000156886	ortholog_one2one
ENSMUSG00000070385	ENSG00000116748	ortholog_one2one
ENSMUSG00000070388	ENSG00000177294	ortholog_one2one
ENSMUSG00000070423	ENSG00000180785	ortholog_one2one
ENSMUSG00000070436	ENSG00000149257	ortholog_one2one
ENSMUSG00000070473	ENSG00000165215	ortholog_one2one
ENSMUSG00000070565	ENSG00000075391	ortholog_one2one
ENSMUSG00000070570	ENSG00000104888	ortholog_one2one
ENSMUSG00000070576	ENSG00000169184	ortholog_one2one
ENSMUSG00000070645	ENSG00000143839	ortholog_one2one
ENSMUSG00000070691	ENSG00000020633	ortholog_one2one
ENSMUSG00000070719	ENSG00000159337	ortholog_one2one
ENSMUSG00000070866	ENSG00000170396	ortholog_one2one
ENSMUSG00000070867	ENSG00000269113	ortholog_one2one
ENSMUSG00000071001	ENSG00000196196	ortholog_one2one
ENSMUSG00000071005	ENSG00000172724	ortholog_one2one
ENSMUSG00000071037	ENSG00000143919	ortholog_one2one
ENSMUSG00000071042	ENSG00000152689	ortholog_one2one
ENSMUSG00000071068	ENSG00000112195	ortholog_one2one
ENSMUSG00000071341	ENSG00000135625	ortholog_one2one
ENSMUSG00000071369	ENSG00000197442	ortholog_one2one
ENSMUSG00000071415	ENSG00000125691	ortholog_one2one
ENSMUSG00000071552	ENSG00000181847	ortholog_one2one
ENSMUSG00000071553	ENSG00000158516	ortholog_one2one
ENSMUSG00000071637	ENSG00000221869	ortholog_one2one
ENSMUSG00000071669	ENSG00000048471	ortholog_one2one
ENSMUSG00000071715	ENSG00000100365	ortholog_one2one
ENSMUSG00000071847	ENSG00000154856	ortholog_one2one
ENSMUSG00000071984	ENSG00000164694	ortholog_one2one
ENSMUSG00000072235	ENSG00000167552	ortholog_one2one
ENSMUSG00000072419	ENSG00000163530	ortholog_one2one
ENSMUSG00000072941	ENSG00000109610	ortholog_one2one
ENSMUSG00000073002	ENSG00000168899	ortholog_one2one
ENSMUSG00000073380	ENSG00000205784	ortholog_one2one
ENSMUSG00000073433	ENSG00000242173	ortholog_one2one
ENSMUSG00000073530	ENSG00000116183	ortholog_one2one
ENSMUSG00000073565	ENSG00000184838	ortholog_one2one
ENSMUSG00000073982	ENSG00000177105	ortholog_one2one
ENSMUSG00000073987	ENSG00000137563	ortholog_one2one
ENSMUSG00000074063	ENSG00000140961	ortholog_one2one
ENSMUSG00000074141	ENSG00000104951	ortholog_one2one
ENSMUSG00000074151	ENSG00000140853	ortholog_one2one
ENSMUSG00000074218	ENSG00000161281	ortholog_one2one
ENSMUSG00000074305	ENSG00000173517	ortholog_one2one
ENSMUSG00000074342	ENSG00000143110	ortholog_one2one
ENSMUSG00000074364	ENSG00000024422	ortholog_one2one
ENSMUSG00000074397	ENSG00000176302	ortholog_one2one
ENSMUSG00000074457	ENSG00000188643	ortholog_one2one
ENSMUSG00000074491	ENSG00000182566	ortholog_one2one
ENSMUSG00000074570	ENSG00000087589	ortholog_one2one
ENSMUSG00000074594	ENSG00000180205	ortholog_one2one
ENSMUSG00000074622	ENSG00000204103	ortholog_one2one
ENSMUSG00000074625	ENSG00000124143	ortholog_one2one
ENSMUSG00000074637	ENSG00000181449	ortholog_one2one
ENSMUSG00000074653	ENSG00000114248	ortholog_one2one
ENSMUSG00000074676	ENSG00000179772	ortholog_one2one
ENSMUSG00000074736	ENSG00000101463	ortholog_one2one
ENSMUSG00000074743	ENSG00000178726	ortholog_one2one
ENSMUSG00000074785	ENSG00000136040	ortholog_one2one
ENSMUSG00000074793	ENSG00000132622	ortholog_one2one
ENSMUSG00000074794	ENSG00000113369	ortholog_one2one
ENSMUSG00000074802	ENSG00000139354	ortholog_one2one
ENSMUSG00000074825	ENSG00000198885	ortholog_one2one
ENSMUSG00000074852	ENSG00000172987	ortholog_one2one
ENSMUSG00000074886	ENSG00000198055	ortholog_one2one
ENSMUSG00000074968	ENSG00000134343	ortholog_one2one
ENSMUSG00000074971	ENSG00000176971	ortholog_one2one
ENSMUSG00000075012	ENSG00000179431	ortholog_one2one
ENSMUSG00000075122	ENSG00000121594	ortholog_one2one
ENSMUSG00000075224	ENSG00000183908	ortholog_one2one
ENSMUSG00000075254	ENSG00000173706	ortholog_one2one
ENSMUSG00000075284	ENSG00000115935	ortholog_one2one
ENSMUSG00000075307	ENSG00000239474	ortholog_one2one
ENSMUSG00000075415	ENSG00000187239	ortholog_one2one
ENSMUSG00000075588	ENSG00000173917	ortholog_one2one
ENSMUSG00000075707	ENSG00000197406	ortholog_one2one
ENSMUSG00000076431	ENSG00000124766	ortholog_one2one
ENSMUSG00000076441	ENSG00000130707	ortholog_one2one
ENSMUSG00000078202	ENSG00000198435	ortholog_one2one
ENSMUSG00000078591	ENSG00000182601	ortholog_one2one
ENSMUSG00000078719	ENSG00000215183	ortholog_one2one
ENSMUSG00000078771	ENSG00000126860	ortholog_one2one
ENSMUSG00000079019	ENSG00000248099	ortholog_one2one
ENSMUSG00000079036	ENSG00000100601	ortholog_one2one
ENSMUSG00000079105	ENSG00000112936	ortholog_one2one
ENSMUSG00000079110	ENSG00000092529	ortholog_one2one
ENSMUSG00000079277	ENSG00000128652	ortholog_one2one
ENSMUSG00000079278	ENSG00000224982	ortholog_one2one
ENSMUSG00000079355	ENSG00000129048	ortholog_one2one
ENSMUSG00000079445	ENSG00000156966	ortholog_one2one
ENSMUSG00000079465	ENSG00000169031	ortholog_one2one
ENSMUSG00000079560	ENSG00000105997	ortholog_one2one
ENSMUSG00000079563	ENSG00000161031	ortholog_one2one
ENSMUSG00000079598	ENSG00000236279	ortholog_one2one
ENSMUSG00000079654	ENSG00000224940	ortholog_one2one
ENSMUSG00000079659	ENSG00000135185	ortholog_one2one
ENSMUSG00000079722	ENSG00000120440	ortholog_one2one
ENSMUSG00000081683	ENSG00000111432	ortholog_one2one
ENSMUSG00000082101	ENSG00000236320	ortholog_one2one
ENSMUSG00000084174	ENSG00000179751	ortholog_one2one
ENSMUSG00000085795	ENSG00000183779	ortholog_one2one
ENSMUSG00000086564	ENSG00000134256	ortholog_one2one
ENSMUSG00000086596	ENSG00000173705	ortholog_one2one
ENSMUSG00000087006	ENSG00000187479	ortholog_one2one
ENSMUSG00000089762	ENSG00000188483	ortholog_one2one
ENSMUSG00000089809	ENSG00000138670	ortholog_one2one
ENSMUSG00000090019	ENSG00000213203	ortholog_one2one
ENSMUSG00000090084	ENSG00000101955	ortholog_one2one
ENSMUSG00000090141	ENSG00000204165	ortholog_one2one
ENSMUSG00000090326	ENSG00000197057	ortholog_one2one
ENSMUSG00000090394	ENSG00000235750	ortholog_one2one
ENSMUSG00000090523	ENSG00000136732	ortholog_one2one
ENSMUSG00000090698	ENSG00000178878	ortholog_one2one
ENSMUSG00000090946	ENSG00000253276	ortholog_one2one
ENSMUSG00000090958	ENSG00000137507	ortholog_one2one
ENSMUSG00000091345	ENSG00000172752	ortholog_one2one
ENSMUSG00000091722	ENSG00000215475	ortholog_one2one
ENSMUSG00000091955	ENSG00000034510	ortholog_one2one
ENSMUSG00000092035	ENSG00000242265	ortholog_one2one
ENSMUSG00000092060	ENSG00000188848	ortholog_one2one
ENSMUSG00000092094	ENSG00000182348	ortholog_one2one
ENSMUSG00000092164	ENSG00000111404	ortholog_one2one
ENSMUSG00000093930	ENSG00000112972	ortholog_one2one
ENSMUSG00000093989	ENSG00000219200	ortholog_one2one
ENSMUSG00000094018	ENSG00000196754	ortholog_one2one
ENSMUSG00000094035	ENSG00000187942	ortholog_one2one
ENSMUSG00000094584	ENSG00000214782	ortholog_one2one
ENSMUSG00000095098	ENSG00000175602	ortholog_one2one
ENSMUSG00000095304	ENSG00000189129	ortholog_one2one
ENSMUSG00000095654	ENSG00000231213	ortholog_one2one
ENSMUSG00000096606	ENSG00000261594	ortholog_one2one
ENSMUSG00000096914	ENSG00000174473	ortholog_one2one
ENSMUSG00000097084	ENSG00000176678	ortholog_one2one
ENSMUSG00000098112	ENSG00000110934	ortholog_one2one
ENSMUSG00000098207	ENSG00000179674	ortholog_one2one
ENSMUSG00000098557	ENSG00000178695	ortholog_one2one
ENSMUSG00000099398	ENSG00000166928	ortholog_one2one
ENSMUSG00000100512	ENSG00000105261	ortholog_one2one
ENSMUSG00000102758	ENSG00000177694	ortholog_one2one
ENSMUSG00000103409	ENSG00000179564	ortholog_one2one
ENSMUSG00000104043	ENSG00000165502	ortholog_one2one
ENSMUSG00000105504	ENSG00000154451	ortholog_one2one
ENSMUSG00000110195	ENSG00000186642	ortholog_one2one
ENSMUSG00000113902	ENSG00000183648	ortholog_one2one
ENSMUSG00000117975	ENSG00000148841	ortholog_one2one
